descended_hunt: pool 108 primes [3..600], ω 4..6, product [1e9..1e12]

  outer 1/108  tested 189219  valid-m' 26858858  hits 0  432s  ETA<~12h50m  (438/s)   
  outer 1/108  tested 190374  valid-m' 27116920  hits 0  436s  ETA<~12h58m  (436/s)   
  outer 1/108  tested 191171  valid-m' 27347359  hits 0  440s  ETA<~13h05m  (434/s)   
  outer 1/108  tested 192082  valid-m' 27609698  hits 0  444s  ETA<~13h12m  (432/s)   
  outer 1/108  tested 193454  valid-m' 27851740  hits 0  448s  ETA<~13h19m  (432/s)   
  outer 1/108  tested 195317  valid-m' 28079125  hits 0  452s  ETA<~13h26m  (432/s)   
  outer 1/108  tested 196261  valid-m' 28323985  hits 0  456s  ETA<~13h33m  (430/s)   
  outer 1/108  tested 197230  valid-m' 28541361  hits 0  460s  ETA<~13h40m  (428/s)   
  outer 1/108  tested 198716  valid-m' 28782169  hits 0  464s  ETA<~13h48m  (428/s)   
  outer 1/108  tested 199416  valid-m' 29005801  hits 0  468s  ETA<~13h55m  (426/s)   
  outer 1/108  tested 201003  valid-m' 29225840  hits 0  472s  ETA<~14h02m  (426/s)   
  outer 1/108  tested 201797  valid-m' 29459476  hits 0  476s  ETA<~14h09m  (424/s)   
  outer 1/108  tested 203016  valid-m' 29670455  hits 0  480s  ETA<~14h16m  (423/s)   
  outer 1/108  tested 204713  valid-m' 29884507  hits 0  484s  ETA<~14h23m  (423/s)   
  outer 1/108  tested 205469  valid-m' 30112482  hits 0  488s  ETA<~14h30m  (421/s)   
  outer 1/108  tested 206737  valid-m' 30317743  hits 0  492s  ETA<~14h37m  (420/s)   
  outer 1/108  tested 207647  valid-m' 30542681  hits 0  496s  ETA<~14h45m  (418/s)   
  outer 1/108  tested 208774  valid-m' 30747724  hits 0  500s  ETA<~14h52m  (417/s)   
  outer 1/108  tested 209723  valid-m' 30960081  hits 0  504s  ETA<~14h59m  (416/s)   
  outer 1/108  tested 210465  valid-m' 31162450  hits 0  508s  ETA<~15h06m  (414/s)   
  outer 1/108  tested 211138  valid-m' 31358059  hits 0  512s  ETA<~15h13m  (412/s)   
  outer 1/108  tested 212723  valid-m' 31558678  hits 0  516s  ETA<~15h20m  (412/s)   
  outer 1/108  tested 214283  valid-m' 31748967  hits 0  520s  ETA<~15h27m  (412/s)   
  outer 1/108  tested 215328  valid-m' 31947321  hits 0  524s  ETA<~15h35m  (411/s)   
  outer 1/108  tested 215961  valid-m' 32131067  hits 0  528s  ETA<~15h42m  (409/s)   
  outer 1/108  tested 216582  valid-m' 32312977  hits 0  532s  ETA<~15h49m  (407/s)   
  outer 1/108  tested 217709  valid-m' 32504235  hits 0  536s  ETA<~15h56m  (406/s)   
  outer 1/108  tested 218537  valid-m' 32683717  hits 0  540s  ETA<~16h03m  (404/s)   
  outer 1/108  tested 219398  valid-m' 32870586  hits 0  544s  ETA<~16h10m  (403/s)   
  outer 1/108  tested 220437  valid-m' 33052087  hits 0  548s  ETA<~16h17m  (402/s)   
  outer 1/108  tested 221130  valid-m' 33228366  hits 0  552s  ETA<~16h25m  (400/s)   
  outer 1/108  tested 222012  valid-m' 33403555  hits 0  556s  ETA<~16h32m  (399/s)   
  outer 1/108  tested 222600  valid-m' 33571622  hits 0  560s  ETA<~16h39m  (397/s)   
  outer 1/108  tested 223530  valid-m' 33736785  hits 0  564s  ETA<~16h46m  (396/s)   
  outer 1/108  tested 224350  valid-m' 33899542  hits 0  568s  ETA<~16h53m  (395/s)   
  outer 1/108  tested 225250  valid-m' 34065973  hits 0  572s  ETA<~17h00m  (394/s)   
  outer 1/108  tested 225852  valid-m' 34227262  hits 0  576s  ETA<~17h07m  (392/s)   
  outer 1/108  tested 226679  valid-m' 34388243  hits 0  580s  ETA<~17h15m  (391/s)   
  outer 1/108  tested 227452  valid-m' 34540378  hits 0  584s  ETA<~17h22m  (389/s)   
  outer 1/108  tested 228292  valid-m' 34694870  hits 0  588s  ETA<~17h29m  (388/s)   
  outer 1/108  tested 229207  valid-m' 34850435  hits 0  592s  ETA<~17h36m  (387/s)   
  outer 1/108  tested 229797  valid-m' 34994909  hits 0  596s  ETA<~17h43m  (385/s)   
  outer 1/108  tested 230468  valid-m' 35136983  hits 0  600s  ETA<~17h50m  (384/s)   
  outer 1/108  tested 231252  valid-m' 35270431  hits 0  604s  ETA<~17h57m  (383/s)   
  outer 1/108  tested 232059  valid-m' 35403418  hits 0  608s  ETA<~18h05m  (381/s)   
  outer 1/108  tested 234984  valid-m' 35701214  hits 0  612s  ETA<~18h12m  (384/s)   
  outer 1/108  tested 238257  valid-m' 35997125  hits 0  616s  ETA<~18h19m  (386/s)   
  outer 1/108  tested 241112  valid-m' 36281725  hits 0  620s  ETA<~18h26m  (389/s)   
  outer 1/108  tested 244520  valid-m' 36559650  hits 0  624s  ETA<~18h33m  (392/s)   
  outer 1/108  tested 247426  valid-m' 36828865  hits 0  628s  ETA<~18h40m  (394/s)   
  outer 1/108  tested 250130  valid-m' 37097767  hits 0  632s  ETA<~18h47m  (395/s)   
  outer 1/108  tested 252337  valid-m' 37366879  hits 0  636s  ETA<~18h55m  (396/s)   
  outer 1/108  tested 255194  valid-m' 37622611  hits 0  640s  ETA<~19h02m  (398/s)   
  outer 1/108  tested 257760  valid-m' 37878351  hits 0  644s  ETA<~19h09m  (400/s)   
  outer 1/108  tested 260165  valid-m' 38130730  hits 0  648s  ETA<~19h16m  (401/s)   
  outer 1/108  tested 262983  valid-m' 38371922  hits 0  652s  ETA<~19h23m  (403/s)   
  outer 1/108  tested 265466  valid-m' 38607400  hits 0  656s  ETA<~19h30m  (404/s)   
  outer 1/108  tested 267786  valid-m' 38826015  hits 0  660s  ETA<~19h37m  (405/s)   
  outer 1/108  tested 270144  valid-m' 39059828  hits 0  664s  ETA<~19h44m  (407/s)   
  outer 1/108  tested 272417  valid-m' 39272465  hits 0  668s  ETA<~19h52m  (408/s)   
  outer 1/108  tested 274554  valid-m' 39478432  hits 0  672s  ETA<~19h59m  (408/s)   
  outer 1/108  tested 276577  valid-m' 39673613  hits 0  676s  ETA<~20h06m  (409/s)   
  outer 1/108  tested 278379  valid-m' 39874789  hits 0  680s  ETA<~20h13m  (409/s)   
  outer 1/108  tested 281055  valid-m' 40073351  hits 0  684s  ETA<~20h20m  (411/s)   
  outer 1/108  tested 282898  valid-m' 40268506  hits 0  688s  ETA<~20h27m  (411/s)   
  outer 1/108  tested 284751  valid-m' 40457458  hits 0  692s  ETA<~20h34m  (411/s)   
  outer 1/108  tested 286613  valid-m' 40640810  hits 0  696s  ETA<~20h42m  (412/s)   
  outer 1/108  tested 288479  valid-m' 40815570  hits 0  700s  ETA<~20h49m  (412/s)   
  outer 1/108  tested 290115  valid-m' 40988864  hits 0  704s  ETA<~20h56m  (412/s)   
  outer 1/108  tested 291937  valid-m' 41161284  hits 0  708s  ETA<~21h03m  (412/s)   
  outer 1/108  tested 293421  valid-m' 41321043  hits 0  712s  ETA<~21h10m  (412/s)   
  outer 1/108  tested 295000  valid-m' 41473828  hits 0  716s  ETA<~21h17m  (412/s)   
  outer 1/108  tested 296583  valid-m' 41627988  hits 0  720s  ETA<~21h24m  (412/s)   
  outer 1/108  tested 298054  valid-m' 41771306  hits 0  724s  ETA<~21h32m  (411/s)   
  outer 1/108  tested 300426  valid-m' 41992885  hits 0  728s  ETA<~21h39m  (412/s)   
  outer 1/108  tested 302849  valid-m' 42275864  hits 0  732s  ETA<~21h46m  (413/s)   
  outer 1/108  tested 306104  valid-m' 42563334  hits 0  736s  ETA<~21h53m  (416/s)   
  outer 1/108  tested 308957  valid-m' 42841471  hits 0  740s  ETA<~22h00m  (417/s)   
  outer 1/108  tested 312399  valid-m' 43111537  hits 0  745s  ETA<~22h07m  (420/s)   
  outer 1/108  tested 315111  valid-m' 43376457  hits 0  749s  ETA<~22h14m  (421/s)   
  outer 1/108  tested 318019  valid-m' 43640756  hits 0  753s  ETA<~22h21m  (423/s)   
  outer 1/108  tested 320057  valid-m' 43888845  hits 0  757s  ETA<~22h29m  (423/s)   
  outer 1/108  tested 322360  valid-m' 44142053  hits 0  761s  ETA<~22h36m  (424/s)   
  outer 1/108  tested 325442  valid-m' 44389775  hits 0  765s  ETA<~22h43m  (426/s)   
  outer 1/108  tested 327452  valid-m' 44634768  hits 0  769s  ETA<~22h50m  (426/s)   
  outer 1/108  tested 330363  valid-m' 44873460  hits 0  773s  ETA<~22h57m  (428/s)   
  outer 1/108  tested 332485  valid-m' 45098868  hits 0  777s  ETA<~23h04m  (428/s)   
  outer 1/108  tested 334862  valid-m' 45324168  hits 0  781s  ETA<~23h11m  (429/s)   
  outer 1/108  tested 337196  valid-m' 45544335  hits 0  785s  ETA<~23h19m  (430/s)   
  outer 1/108  tested 339695  valid-m' 45752979  hits 0  789s  ETA<~23h26m  (431/s)   
  outer 1/108  tested 341731  valid-m' 45958547  hits 0  793s  ETA<~23h33m  (431/s)   
  outer 1/108  tested 343753  valid-m' 46158843  hits 0  797s  ETA<~23h40m  (432/s)   
  outer 1/108  tested 345645  valid-m' 46349614  hits 0  801s  ETA<~23h47m  (432/s)   
  outer 1/108  tested 347750  valid-m' 46552306  hits 0  805s  ETA<~23h54m  (432/s)   
  outer 1/108  tested 350260  valid-m' 46743214  hits 0  809s  ETA<~1d00h  (433/s)   
  outer 1/108  tested 351864  valid-m' 46931504  hits 0  813s  ETA<~1d00h  (433/s)   
  outer 1/108  tested 353649  valid-m' 47111803  hits 0  817s  ETA<~1d00h  (433/s)   
  outer 1/108  tested 355543  valid-m' 47288202  hits 0  821s  ETA<~1d00h  (433/s)   
  outer 1/108  tested 357253  valid-m' 47454461  hits 0  825s  ETA<~1d00h  (433/s)   
  outer 1/108  tested 358851  valid-m' 47621785  hits 0  829s  ETA<~1d00h  (433/s)   
  outer 1/108  tested 360563  valid-m' 47782074  hits 0  833s  ETA<~1d00h  (433/s)   
  outer 1/108  tested 362044  valid-m' 47941172  hits 0  837s  ETA<~1d00h  (433/s)   
  outer 1/108  tested 363505  valid-m' 48089635  hits 0  841s  ETA<~1d00h  (432/s)   
  outer 1/108  tested 365109  valid-m' 48235818  hits 0  845s  ETA<~1d01h  (432/s)   
  outer 1/108  tested 366500  valid-m' 48376445  hits 0  849s  ETA<~1d01h  (432/s)   
  outer 1/108  tested 368335  valid-m' 48566929  hits 0  853s  ETA<~1d01h  (432/s)   
  outer 1/108  tested 369464  valid-m' 48855138  hits 0  857s  ETA<~1d01h  (431/s)   
  outer 1/108  tested 370466  valid-m' 49137112  hits 0  861s  ETA<~1d01h  (431/s)   
  outer 1/108  tested 371812  valid-m' 49404501  hits 0  865s  ETA<~1d01h  (430/s)   
  outer 1/108  tested 373919  valid-m' 49671236  hits 0  869s  ETA<~1d01h  (431/s)   
  outer 1/108  tested 374813  valid-m' 49932640  hits 0  873s  ETA<~1d01h  (430/s)   
  outer 1/108  tested 376135  valid-m' 50177900  hits 0  877s  ETA<~1d02h  (429/s)   
  outer 1/108  tested 377500  valid-m' 50439398  hits 0  881s  ETA<~1d02h  (429/s)   
  outer 1/108  tested 378339  valid-m' 50686986  hits 0  885s  ETA<~1d02h  (428/s)   
  outer 1/108  tested 380173  valid-m' 50933677  hits 0  889s  ETA<~1d02h  (428/s)   
  outer 1/108  tested 382040  valid-m' 51188068  hits 0  893s  ETA<~1d02h  (428/s)   
  outer 1/108  tested 382962  valid-m' 51455893  hits 0  897s  ETA<~1d02h  (427/s)   
  outer 1/108  tested 384138  valid-m' 51692202  hits 0  901s  ETA<~1d02h  (427/s)   
  outer 1/108  tested 386169  valid-m' 51939446  hits 0  905s  ETA<~1d02h  (427/s)   
  outer 1/108  tested 387507  valid-m' 52195277  hits 0  909s  ETA<~1d03h  (427/s)   
  outer 1/108  tested 388255  valid-m' 52419014  hits 0  913s  ETA<~1d03h  (425/s)   
  outer 1/108  tested 389107  valid-m' 52655322  hits 0  917s  ETA<~1d03h  (425/s)   
  outer 1/108  tested 389904  valid-m' 52890013  hits 0  921s  ETA<~1d03h  (424/s)   
  outer 1/108  tested 390738  valid-m' 53115873  hits 0  925s  ETA<~1d03h  (423/s)   
  outer 1/108  tested 391485  valid-m' 53337353  hits 0  929s  ETA<~1d03h  (422/s)   
  outer 1/108  tested 392697  valid-m' 53553964  hits 0  933s  ETA<~1d03h  (421/s)   
  outer 1/108  tested 394509  valid-m' 53774651  hits 0  937s  ETA<~1d03h  (421/s)   
  outer 1/108  tested 395721  valid-m' 54016468  hits 0  941s  ETA<~1d03h  (421/s)   
  outer 1/108  tested 396487  valid-m' 54234349  hits 0  945s  ETA<~1d04h  (420/s)   
  outer 1/108  tested 397367  valid-m' 54461601  hits 0  949s  ETA<~1d04h  (419/s)   
  outer 1/108  tested 398036  valid-m' 54675723  hits 0  953s  ETA<~1d04h  (418/s)   
  outer 1/108  tested 399578  valid-m' 54889316  hits 0  957s  ETA<~1d04h  (418/s)   
  outer 1/108  tested 401284  valid-m' 55099153  hits 0  961s  ETA<~1d04h  (418/s)   
  outer 1/108  tested 402064  valid-m' 55326930  hits 0  965s  ETA<~1d04h  (417/s)   
  outer 1/108  tested 402828  valid-m' 55514847  hits 0  969s  ETA<~1d04h  (416/s)   
  outer 1/108  tested 404286  valid-m' 55724207  hits 0  973s  ETA<~1d04h  (416/s)   
  outer 1/108  tested 404978  valid-m' 55928216  hits 0  977s  ETA<~1d05h  (415/s)   
  outer 1/108  tested 405986  valid-m' 56116702  hits 0  981s  ETA<~1d05h  (414/s)   
  outer 1/108  tested 407157  valid-m' 56321177  hits 0  985s  ETA<~1d05h  (414/s)   
  outer 1/108  tested 407768  valid-m' 56509308  hits 0  989s  ETA<~1d05h  (412/s)   
  outer 1/108  tested 409024  valid-m' 56691009  hits 0  993s  ETA<~1d05h  (412/s)   
  outer 1/108  tested 410510  valid-m' 56875770  hits 0  997s  ETA<~1d05h  (412/s)   
  outer 1/108  tested 411174  valid-m' 57074057  hits 0  1001s  ETA<~1d05h  (411/s)   
  outer 1/108  tested 412024  valid-m' 57249130  hits 0  1005s  ETA<~1d05h  (410/s)   
  outer 1/108  tested 413098  valid-m' 57427739  hits 0  1009s  ETA<~1d05h  (410/s)   
  outer 1/108  tested 413667  valid-m' 57606139  hits 0  1013s  ETA<~1d06h  (408/s)   
  outer 1/108  tested 414859  valid-m' 57775460  hits 0  1017s  ETA<~1d06h  (408/s)   
  outer 1/108  tested 415545  valid-m' 57959773  hits 0  1021s  ETA<~1d06h  (407/s)   
  outer 1/108  tested 416181  valid-m' 58127828  hits 0  1025s  ETA<~1d06h  (406/s)   
  outer 1/108  tested 416753  valid-m' 58302643  hits 0  1029s  ETA<~1d06h  (405/s)   
  outer 1/108  tested 417885  valid-m' 58473523  hits 0  1033s  ETA<~1d06h  (405/s)   
  outer 1/108  tested 419334  valid-m' 58649887  hits 0  1037s  ETA<~1d06h  (404/s)   
  outer 1/108  tested 420680  valid-m' 58813884  hits 0  1041s  ETA<~1d06h  (404/s)   
  outer 1/108  tested 421294  valid-m' 58987462  hits 0  1045s  ETA<~1d07h  (403/s)   
  outer 1/108  tested 421856  valid-m' 59150971  hits 0  1049s  ETA<~1d07h  (402/s)   
  outer 1/108  tested 422404  valid-m' 59309267  hits 0  1053s  ETA<~1d07h  (401/s)   
  outer 1/108  tested 423442  valid-m' 59477096  hits 0  1057s  ETA<~1d07h  (401/s)   
  outer 1/108  tested 423995  valid-m' 59631745  hits 0  1061s  ETA<~1d07h  (400/s)   
  outer 1/108  tested 424980  valid-m' 59794534  hits 0  1065s  ETA<~1d07h  (399/s)   
  outer 1/108  tested 425585  valid-m' 59944430  hits 0  1069s  ETA<~1d07h  (398/s)   
  outer 1/108  tested 426417  valid-m' 60094079  hits 0  1073s  ETA<~1d07h  (398/s)   
  outer 1/108  tested 427091  valid-m' 60236914  hits 0  1077s  ETA<~1d08h  (397/s)   
  outer 1/108  tested 427800  valid-m' 60384309  hits 0  1081s  ETA<~1d08h  (396/s)   
  outer 1/108  tested 428291  valid-m' 60526477  hits 0  1085s  ETA<~1d08h  (395/s)   
  outer 1/108  tested 429002  valid-m' 60662810  hits 0  1089s  ETA<~1d08h  (394/s)   
  outer 1/108  tested 429617  valid-m' 60809610  hits 0  1093s  ETA<~1d08h  (393/s)   
  outer 1/108  tested 430629  valid-m' 60945006  hits 0  1097s  ETA<~1d08h  (393/s)   
  outer 1/108  tested 431147  valid-m' 61077010  hits 0  1101s  ETA<~1d08h  (392/s)   
  outer 1/108  tested 431632  valid-m' 61205162  hits 0  1105s  ETA<~1d08h  (391/s)   
  outer 1/108  tested 432314  valid-m' 61334238  hits 0  1109s  ETA<~1d08h  (390/s)   
  outer 1/108  tested 433027  valid-m' 61461029  hits 0  1113s  ETA<~1d09h  (389/s)   
  outer 1/108  tested 433507  valid-m' 61596990  hits 0  1117s  ETA<~1d09h  (388/s)   
  outer 1/108  tested 434367  valid-m' 61732362  hits 0  1121s  ETA<~1d09h  (388/s)   
  outer 1/108  tested 435157  valid-m' 61862860  hits 0  1125s  ETA<~1d09h  (387/s)   
  outer 1/108  tested 435634  valid-m' 61990000  hits 0  1129s  ETA<~1d09h  (386/s)   
